,LargeCategoryId,MediumCategoryId,SmallCategoryId,yearId,colorId,segment,file_name,file_path
4820,소형차,현대,엑센트,2019,흰색,side,C_211014_HY_073_19_WH_B_T_02_004.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/073_엑센트/2019_흰색_트림/C_211014_HY_073_19_WH_B_T_02_004.jpg
4821,소형차,현대,엑센트,2019,흰색,side,C_211014_HY_073_19_WH_B_T_03_003.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/073_엑센트/2019_흰색_트림/C_211014_HY_073_19_WH_B_T_03_003.jpg
4822,소형차,현대,엑센트,2019,흰색,side,C_211014_HY_073_19_WH_B_T_03_022.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/073_엑센트/2019_흰색_트림/C_211014_HY_073_19_WH_B_T_03_022.jpg
4823,소형차,현대,엑센트,2019,흰색,side,C_211129_HY_073_19_WH_C_T_02_008.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/073_엑센트/2019_흰색_트림/C_211129_HY_073_19_WH_C_T_02_008.jpg
4824,소형차,현대,엑센트,2019,흰색,side,C_211129_HY_073_19_WH_C_T_03_004.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/073_엑센트/2019_흰색_트림/C_211129_HY_073_19_WH_C_T_03_004.jpg
4825,소형차,현대,엑센트,2019,흰색,side,C_211129_HY_073_19_WH_C_T_03_007.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/073_엑센트/2019_흰색_트림/C_211129_HY_073_19_WH_C_T_03_007.jpg
4826,소형차,현대,엑센트,2019,흰색,side,C_211129_HY_073_19_WH_C_T_03_010.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/073_엑센트/2019_흰색_트림/C_211129_HY_073_19_WH_C_T_03_010.jpg
4827,소형차,현대,엑센트,2019,흰색,side,C_211204_HY_073_19_WH_A_T_02_006.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/073_엑센트/2019_흰색_트림/C_211204_HY_073_19_WH_A_T_02_006.jpg
4828,소형차,현대,엑센트,2019,흰색,side,C_211204_HY_073_19_WH_A_T_02_011.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/073_엑센트/2019_흰색_트림/C_211204_HY_073_19_WH_A_T_02_011.jpg
4829,소형차,현대,코나,2017,검정,side,C_211129_HY_083_17_BK_A_T_02_003.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2017_검정_트림/C_211129_HY_083_17_BK_A_T_02_003.jpg
4830,소형차,현대,코나,2017,검정,side,C_211129_HY_083_17_BK_A_T_02_011.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2017_검정_트림/C_211129_HY_083_17_BK_A_T_02_011.jpg
4831,소형차,현대,코나,2017,파랑,front_and_back,C_211125_HY_083_17_BL_A_T_02_007.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2017_파랑_트림/C_211125_HY_083_17_BL_A_T_02_007.jpg
4832,소형차,현대,코나,2017,파랑,side,C_211125_HY_083_17_BL_A_T_02_011.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2017_파랑_트림/C_211125_HY_083_17_BL_A_T_02_011.jpg
4833,소형차,현대,코나,2017,파랑,side,C_211125_HY_083_17_BL_A_T_03_002.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2017_파랑_트림/C_211125_HY_083_17_BL_A_T_03_002.jpg
4834,소형차,현대,코나,2017,파랑,side,C_211125_HY_083_17_BL_A_T_03_007.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2017_파랑_트림/C_211125_HY_083_17_BL_A_T_03_007.jpg
4835,소형차,현대,코나,2017,파랑,front_and_back,C_211125_HY_083_17_BL_A_T_03_012.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2017_파랑_트림/C_211125_HY_083_17_BL_A_T_03_012.jpg
4836,소형차,현대,코나,2017,파랑,front_and_back,C_211125_HY_083_17_BL_A_T_03_013.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2017_파랑_트림/C_211125_HY_083_17_BL_A_T_03_013.jpg
4837,소형차,현대,코나,2017,회색,side,C_211126_HY_083_17_GR_A_T_02_006.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2017_회색_트림/C_211126_HY_083_17_GR_A_T_02_006.jpg
4838,소형차,현대,코나,2017,회색,side,C_211126_HY_083_17_GR_A_T_02_008.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2017_회색_트림/C_211126_HY_083_17_GR_A_T_02_008.jpg
4839,소형차,현대,코나,2017,회색,side,C_211126_HY_083_17_GR_A_T_03_007.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2017_회색_트림/C_211126_HY_083_17_GR_A_T_03_007.jpg
4840,소형차,현대,코나,2017,회색,side,C_211126_HY_083_17_GR_A_T_03_008.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2017_회색_트림/C_211126_HY_083_17_GR_A_T_03_008.jpg
4841,소형차,현대,코나,2017,회색,side,C_211126_HY_083_17_GR_A_T_03_015.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2017_회색_트림/C_211126_HY_083_17_GR_A_T_03_015.jpg
4842,소형차,현대,코나,2017,회색,side,C_211126_HY_083_17_GR_A_T_03_016.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2017_회색_트림/C_211126_HY_083_17_GR_A_T_03_016.jpg
4843,소형차,현대,코나,2017,흰색,side,C_211129_HY_083_17_WH_A_T_02_012.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2017_흰색_트림/C_211129_HY_083_17_WH_A_T_02_012.jpg
4844,소형차,현대,코나,2017,흰색,front_and_back,C_211201_HY_083_17_WH_B_T_02_007.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2017_흰색_트림/C_211201_HY_083_17_WH_B_T_02_007.jpg
4845,소형차,현대,코나,2017,흰색,side,C_211201_HY_083_17_WH_B_T_03_012.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2017_흰색_트림/C_211201_HY_083_17_WH_B_T_03_012.jpg
4846,소형차,현대,코나,2017,흰색,side,C_211201_HY_083_17_WH_B_T_03_020.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2017_흰색_트림/C_211201_HY_083_17_WH_B_T_03_020.jpg
4847,소형차,현대,코나,2017,흰색,front_and_back,C_211208_HY_083_17_WH_C_T_03_024.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2017_흰색_트림/C_211208_HY_083_17_WH_C_T_03_024.jpg
4848,소형차,현대,코나,2017,흰색,side,C_211212_HY_083_17_WH_B_T_03_008.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2017_흰색_트림/C_211212_HY_083_17_WH_B_T_03_008.jpg
4849,소형차,현대,코나,2017,흰색,side,C_211212_HY_083_17_WH_B_T_03_022.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2017_흰색_트림/C_211212_HY_083_17_WH_B_T_03_022.jpg
4850,소형차,현대,코나,2018,검정,front_and_back,C_210909_HY_083_18_BK_A_T_02_001.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_검정_트림/C_210909_HY_083_18_BK_A_T_02_001.jpg
4851,소형차,현대,코나,2018,검정,side,C_210909_HY_083_18_BK_A_T_03_005.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_검정_트림/C_210909_HY_083_18_BK_A_T_03_005.jpg
4852,소형차,현대,코나,2018,검정,side,C_210909_HY_083_18_BK_A_T_03_006.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_검정_트림/C_210909_HY_083_18_BK_A_T_03_006.jpg
4853,소형차,현대,코나,2018,검정,side,C_210909_HY_083_18_BK_A_T_03_008.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_검정_트림/C_210909_HY_083_18_BK_A_T_03_008.jpg
4854,소형차,현대,코나,2018,검정,side,C_210909_HY_083_18_BK_A_T_03_009.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_검정_트림/C_210909_HY_083_18_BK_A_T_03_009.jpg
4855,소형차,현대,코나,2018,검정,side,C_210909_HY_083_18_BK_A_T_03_011.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_검정_트림/C_210909_HY_083_18_BK_A_T_03_011.jpg
4856,소형차,현대,코나,2018,검정,side,C_210916_HY_083_18_BK_B_T_03_009.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_검정_트림/C_210916_HY_083_18_BK_B_T_03_009.jpg
4857,소형차,현대,코나,2018,검정,side,C_210916_HY_083_18_BK_B_T_03_011.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_검정_트림/C_210916_HY_083_18_BK_B_T_03_011.jpg
4858,소형차,현대,코나,2018,검정,side,C_210916_HY_083_18_BK_B_T_03_017.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_검정_트림/C_210916_HY_083_18_BK_B_T_03_017.jpg
4859,소형차,현대,코나,2018,검정,side,C_210916_HY_083_18_BK_B_T_03_019.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_검정_트림/C_210916_HY_083_18_BK_B_T_03_019.jpg
4860,소형차,현대,코나,2018,검정,side,C_210916_HY_083_18_BK_B_T_03_022.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_검정_트림/C_210916_HY_083_18_BK_B_T_03_022.jpg
4861,소형차,현대,코나,2018,검정,side,C_211020_HY_083_18_BK_C_T_02_002.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_검정_트림/C_211020_HY_083_18_BK_C_T_02_002.jpg
4862,소형차,현대,코나,2018,검정,side,C_211207_HY_083_18_BK_C_T_03_016.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_검정_트림/C_211207_HY_083_18_BK_C_T_03_016.jpg
4863,소형차,현대,코나,2018,검정,side,C_211207_HY_083_18_BK_C_T_03_020.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_검정_트림/C_211207_HY_083_18_BK_C_T_03_020.jpg
4864,소형차,현대,코나,2018,빨강,side,C_210824_HY_083_18_RE_B_T_03_013.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_빨강_트림/C_210824_HY_083_18_RE_B_T_03_013.jpg
4865,소형차,현대,코나,2018,빨강,side,C_210824_HY_083_18_RE_B_T_03_017.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_빨강_트림/C_210824_HY_083_18_RE_B_T_03_017.jpg
4866,소형차,현대,코나,2018,빨강,side,C_210824_HY_083_18_RE_B_T_03_023.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_빨강_트림/C_210824_HY_083_18_RE_B_T_03_023.jpg
4867,소형차,현대,코나,2018,빨강,side,C_211014_HY_083_18_RE_C_T_02_008.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_빨강_트림/C_211014_HY_083_18_RE_C_T_02_008.jpg
4868,소형차,현대,코나,2018,빨강,side,C_211014_HY_083_18_RE_C_T_02_010.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_빨강_트림/C_211014_HY_083_18_RE_C_T_02_010.jpg
4869,소형차,현대,코나,2018,빨강,side,C_211028_HY_083_18_RE_A_T_02_007.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_빨강_트림/C_211028_HY_083_18_RE_A_T_02_007.jpg
4870,소형차,현대,코나,2018,빨강,side,C_211206_HY_083_18_RE_C_T_02_010.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_빨강_트림/C_211206_HY_083_18_RE_C_T_02_010.jpg
4871,소형차,현대,코나,2018,빨강,side,C_211206_HY_083_18_RE_C_T_02_012.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_빨강_트림/C_211206_HY_083_18_RE_C_T_02_012.jpg
4872,소형차,현대,코나,2018,빨강,side,C_211206_HY_083_18_RE_C_T_03_007.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_빨강_트림/C_211206_HY_083_18_RE_C_T_03_007.jpg
4873,소형차,현대,코나,2018,빨강,side,C_211206_HY_083_18_RE_C_T_03_009.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_빨강_트림/C_211206_HY_083_18_RE_C_T_03_009.jpg
4874,소형차,현대,코나,2018,빨강,side,C_211206_HY_083_18_RE_C_T_03_021.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_빨강_트림/C_211206_HY_083_18_RE_C_T_03_021.jpg
4875,소형차,현대,코나,2018,빨강,side,C_211208_HY_083_18_RE_C_T_02_008.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_빨강_트림/C_211208_HY_083_18_RE_C_T_02_008.jpg
4876,소형차,현대,코나,2018,빨강,side,C_211208_HY_083_18_RE_C_T_03_003.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_빨강_트림/C_211208_HY_083_18_RE_C_T_03_003.jpg
4877,소형차,현대,코나,2018,빨강,side,C_211208_HY_083_18_RE_C_T_03_010.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_빨강_트림/C_211208_HY_083_18_RE_C_T_03_010.jpg
4878,소형차,현대,코나,2018,빨강,side,C_211208_HY_083_18_RE_C_T_03_011.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_빨강_트림/C_211208_HY_083_18_RE_C_T_03_011.jpg
4879,소형차,현대,코나,2018,빨강,side,C_211208_HY_083_18_RE_C_T_03_023.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_빨강_트림/C_211208_HY_083_18_RE_C_T_03_023.jpg
4880,소형차,현대,코나,2018,빨강,side,C_211208_HY_083_18_RE_C_T_03_024.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_빨강_트림/C_211208_HY_083_18_RE_C_T_03_024.jpg
4881,소형차,현대,코나,2018,파랑,side,C_210820_HY_083_18_BL_A_T_03_011.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_파랑_트림/C_210820_HY_083_18_BL_A_T_03_011.jpg
4882,소형차,현대,코나,2018,파랑,side,C_210820_HY_083_18_BL_A_T_03_015.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_파랑_트림/C_210820_HY_083_18_BL_A_T_03_015.jpg
4883,소형차,현대,코나,2018,파랑,side,C_210820_HY_083_18_BL_A_T_03_016.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_파랑_트림/C_210820_HY_083_18_BL_A_T_03_016.jpg
4884,소형차,현대,코나,2018,파랑,side,C_210820_HY_083_18_BL_A_T_03_022.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_파랑_트림/C_210820_HY_083_18_BL_A_T_03_022.jpg
4885,소형차,현대,코나,2018,파랑,side,C_211024_HY_083_18_BL_B_T_03_009.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_파랑_트림/C_211024_HY_083_18_BL_B_T_03_009.jpg
4886,소형차,현대,코나,2018,파랑,side,C_211024_HY_083_18_BL_B_T_03_010.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_파랑_트림/C_211024_HY_083_18_BL_B_T_03_010.jpg
4887,소형차,현대,코나,2018,파랑,side,C_211024_HY_083_18_BL_B_T_03_015.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_파랑_트림/C_211024_HY_083_18_BL_B_T_03_015.jpg
4888,소형차,현대,코나,2018,파랑,side,C_211024_HY_083_18_BL_B_T_03_021.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_파랑_트림/C_211024_HY_083_18_BL_B_T_03_021.jpg
4889,소형차,현대,코나,2018,파랑,side,C_211117_HY_083_18_BL_C_T_03_009.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_파랑_트림/C_211117_HY_083_18_BL_C_T_03_009.jpg
4890,소형차,현대,코나,2018,파랑,side,C_211117_HY_083_18_BL_C_T_03_010.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_파랑_트림/C_211117_HY_083_18_BL_C_T_03_010.jpg
4891,소형차,현대,코나,2018,파랑,front_and_back,C_211202_HY_083_18_BL_B_T_02_007.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_파랑_트림/C_211202_HY_083_18_BL_B_T_02_007.jpg
4892,소형차,현대,코나,2018,파랑,side,C_211202_HY_083_18_BL_B_T_03_012.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_파랑_트림/C_211202_HY_083_18_BL_B_T_03_012.jpg
4893,소형차,현대,코나,2018,파랑,side,C_211202_HY_083_18_BL_B_T_03_018.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_파랑_트림/C_211202_HY_083_18_BL_B_T_03_018.jpg
4894,소형차,현대,코나,2018,파랑,front_and_back,C_211202_HY_083_18_BL_B_T_03_024.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_파랑_트림/C_211202_HY_083_18_BL_B_T_03_024.jpg
4895,소형차,현대,코나,2018,파랑,side,C_211203_HY_083_18_BL_C_T_02_003.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_파랑_트림/C_211203_HY_083_18_BL_C_T_02_003.jpg
4896,소형차,현대,코나,2018,파랑,side,C_211203_HY_083_18_BL_C_T_02_008.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_파랑_트림/C_211203_HY_083_18_BL_C_T_02_008.jpg
4897,소형차,현대,코나,2018,파랑,side,C_211203_HY_083_18_BL_C_T_02_009.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_파랑_트림/C_211203_HY_083_18_BL_C_T_02_009.jpg
4898,소형차,현대,코나,2018,파랑,side,C_211203_HY_083_18_BL_C_T_03_019.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_파랑_트림/C_211203_HY_083_18_BL_C_T_03_019.jpg
4899,소형차,현대,코나,2018,파랑,side,C_211208_HY_083_18_BL_C_T_02_004.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_파랑_트림/C_211208_HY_083_18_BL_C_T_02_004.jpg
4900,소형차,현대,코나,2018,파랑,side,C_211208_HY_083_18_BL_C_T_03_012.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_파랑_트림/C_211208_HY_083_18_BL_C_T_03_012.jpg
4901,소형차,현대,코나,2018,파랑,side,C_211209_HY_083_18_BL_B_T_02_010.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_파랑_트림/C_211209_HY_083_18_BL_B_T_02_010.jpg
4902,소형차,현대,코나,2018,파랑,side,C_211209_HY_083_18_BL_B_T_03_005.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_파랑_트림/C_211209_HY_083_18_BL_B_T_03_005.jpg
4903,소형차,현대,코나,2018,파랑,side,C_211209_HY_083_18_BL_B_T_03_006.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_파랑_트림/C_211209_HY_083_18_BL_B_T_03_006.jpg
4904,소형차,현대,코나,2018,파랑,front_and_back,C_211209_HY_083_18_BL_B_T_03_016.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_파랑_트림/C_211209_HY_083_18_BL_B_T_03_016.jpg
4905,소형차,현대,코나,2018,파랑,side,C_211209_HY_083_18_BL_B_T_03_023.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_파랑_트림/C_211209_HY_083_18_BL_B_T_03_023.jpg
4906,소형차,현대,코나,2018,파랑,side,C_211211_HY_083_18_BL_A_T_03_021.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_파랑_트림/C_211211_HY_083_18_BL_A_T_03_021.jpg
4907,소형차,현대,코나,2018,파랑,side,C_211211_HY_083_18_BL_A_T_03_023.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_파랑_트림/C_211211_HY_083_18_BL_A_T_03_023.jpg
4908,소형차,현대,코나,2018,파랑,side,C_211211_HY_083_18_BL_C_T_03_006.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_파랑_트림/C_211211_HY_083_18_BL_C_T_03_006.jpg
4909,소형차,현대,코나,2018,파랑,side,C_211211_HY_083_18_BL_C_T_03_015.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_파랑_트림/C_211211_HY_083_18_BL_C_T_03_015.jpg
4910,소형차,현대,코나,2018,파랑,side,C_211211_HY_083_18_BL_C_T_03_023.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_파랑_트림/C_211211_HY_083_18_BL_C_T_03_023.jpg
4911,소형차,현대,코나,2018,회색,front_and_back,C_210816_HY_083_18_GR_A_T_02_001.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_회색_트림/C_210816_HY_083_18_GR_A_T_02_001.jpg
4912,소형차,현대,코나,2018,회색,side,C_210816_HY_083_18_GR_A_T_02_006.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_회색_트림/C_210816_HY_083_18_GR_A_T_02_006.jpg
4913,소형차,현대,코나,2018,회색,side,C_210816_HY_083_18_GR_A_T_03_012.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_회색_트림/C_210816_HY_083_18_GR_A_T_03_012.jpg
4914,소형차,현대,코나,2018,회색,side,C_210816_HY_083_18_GR_A_T_03_014.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_회색_트림/C_210816_HY_083_18_GR_A_T_03_014.jpg
4915,소형차,현대,코나,2018,회색,front_and_back,C_210906_HY_083_18_GR_B_T_02_001.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_회색_트림/C_210906_HY_083_18_GR_B_T_02_001.jpg
4916,소형차,현대,코나,2018,회색,side,C_210906_HY_083_18_GR_B_T_02_006.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_회색_트림/C_210906_HY_083_18_GR_B_T_02_006.jpg
4917,소형차,현대,코나,2018,회색,side,C_210906_HY_083_18_GR_B_T_03_001.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_회색_트림/C_210906_HY_083_18_GR_B_T_03_001.jpg
4918,소형차,현대,코나,2018,회색,side,C_210906_HY_083_18_GR_B_T_03_019.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_회색_트림/C_210906_HY_083_18_GR_B_T_03_019.jpg
4919,소형차,현대,코나,2018,회색,side,C_211005_HY_083_18_GR_C_T_03_003.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_회색_트림/C_211005_HY_083_18_GR_C_T_03_003.jpg
4920,소형차,현대,코나,2018,회색,side,C_211005_HY_083_18_GR_C_T_03_005.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_회색_트림/C_211005_HY_083_18_GR_C_T_03_005.jpg
4921,소형차,현대,코나,2018,회색,side,C_211005_HY_083_18_GR_C_T_03_011.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_회색_트림/C_211005_HY_083_18_GR_C_T_03_011.jpg
4922,소형차,현대,코나,2018,회색,side,C_211204_HY_083_18_GR_C_T_02_010.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_회색_트림/C_211204_HY_083_18_GR_C_T_02_010.jpg
4923,소형차,현대,코나,2018,회색,front_and_back,C_211204_HY_083_18_GR_C_T_03_005.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_회색_트림/C_211204_HY_083_18_GR_C_T_03_005.jpg
4924,소형차,현대,코나,2018,흰색,side,C_210806_HY_083_18_WH_A_T_02_005.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_흰색_트림/C_210806_HY_083_18_WH_A_T_02_005.jpg
4925,소형차,현대,코나,2018,흰색,side,C_210806_HY_083_18_WH_A_T_02_012.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_흰색_트림/C_210806_HY_083_18_WH_A_T_02_012.jpg
4926,소형차,현대,코나,2018,흰색,side,C_210806_HY_083_18_WH_A_T_03_003.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_흰색_트림/C_210806_HY_083_18_WH_A_T_03_003.jpg
4927,소형차,현대,코나,2018,흰색,side,C_210806_HY_083_18_WH_A_T_03_007.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_흰색_트림/C_210806_HY_083_18_WH_A_T_03_007.jpg
4928,소형차,현대,코나,2018,흰색,side,C_210806_HY_083_18_WH_A_T_03_013.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_흰색_트림/C_210806_HY_083_18_WH_A_T_03_013.jpg
4929,소형차,현대,코나,2018,흰색,side,C_210806_HY_083_18_WH_A_T_03_019.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_흰색_트림/C_210806_HY_083_18_WH_A_T_03_019.jpg
4930,소형차,현대,코나,2018,흰색,side,C_210816_HY_083_18_WH_B_T_03_001.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_흰색_트림/C_210816_HY_083_18_WH_B_T_03_001.jpg
4931,소형차,현대,코나,2018,흰색,side,C_210816_HY_083_18_WH_B_T_03_004.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_흰색_트림/C_210816_HY_083_18_WH_B_T_03_004.jpg
4932,소형차,현대,코나,2018,흰색,side,C_210816_HY_083_18_WH_B_T_03_005.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_흰색_트림/C_210816_HY_083_18_WH_B_T_03_005.jpg
4933,소형차,현대,코나,2018,흰색,side,C_210816_HY_083_18_WH_B_T_03_013.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_흰색_트림/C_210816_HY_083_18_WH_B_T_03_013.jpg
4934,소형차,현대,코나,2018,흰색,front_and_back,C_210830_HY_083_18_WH_C_T_02_001.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_흰색_트림/C_210830_HY_083_18_WH_C_T_02_001.jpg
4935,소형차,현대,코나,2018,흰색,side,C_211202_HY_083_18_WH_C_T_02_004.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_흰색_트림/C_211202_HY_083_18_WH_C_T_02_004.jpg
4936,소형차,현대,코나,2018,흰색,front_and_back,C_211202_HY_083_18_WH_C_T_02_006.jpg,C:/Users/USER/cp2/crop_data/VS2/HY_현대/083_코나/2018_흰색_트림/C_211202_HY_083_18_WH_C_T_02_006.jpg
